Date,Company,Price,Final Score,Article URL,Sentiment Score,Positive Mentions,Negative Mentions
2025-07-20,台積電,1155.0,0.0,https://tw.news.yahoo.com/%E4%B8%AD%E5%9C%8B%E4%BB%8D%E8%B2%B7%E4%B8%8D%E5%88%B0h20-%E8%BC%9D%E9%81%94%E6%9B%9D-%E5%BA%AB%E5%AD%98%E6%9C%89%E9%99%90-%E5%9B%B0%E5%A2%83-002455084.html,0.0,0,1
2025-07-20,台積電,1155.0,0.0,https://tw.news.yahoo.com/ai%E8%82%A1%E7%89%9B%E6%B0%A3%E6%B2%96%E5%A4%A9-%E5%8F%B0%E7%A9%8D%E8%81%AF%E7%99%BC%E5%8F%B0%E9%81%94-tmd-2-0-220058969.html,0.0,5,0
2025-07-20,台積電,1155.0,0.0,https://tw.news.yahoo.com/ai%E8%82%A1%E7%89%9B%E6%B0%A3%E6%B2%96%E5%A4%A9-%E5%8F%B0%E7%A9%8D%E8%81%AF%E7%99%BC%E5%8F%B0%E9%81%94-tmd-2-0-220058969.html?bcmt=1,0.0,5,0
2025-07-20,台積電,1155.0,7.29,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E4%B8%80%E8%A7%B81160%E5%85%83%E5%A4%A9%E8%8A%B1%E6%9D%BF%E5%83%B9%EF%BC%81-%E9%80%BE3%E8%90%AC%E8%82%A1%E6%9D%B1%E7%8D%B2%E5%88%A9%E4%BA%86%E7%B5%90-065008980.html,7.29,0,0
2025-07-20,台積電,1155.0,2.0,https://tw.news.yahoo.com/%E8%81%9A%E7%84%A6%E7%BE%8E%E8%82%A1%E8%B2%A1%E5%A0%B1%E9%AE%91%E7%88%BE%E8%AB%87%E8%A9%B1-%E5%8F%B0%E8%82%A1%E5%96%AE%E5%91%A8%E5%BC%B7%E5%BD%88632%E9%BB%9E%E5%BE%8C-%E7%95%99%E6%84%8Fq3%E6%99%AF%E6%B0%A3%E4%B8%8B%E8%A1%8C%E9%A2%A8%E9%9A%AA-224559929.html,2.0,5,0
2025-07-20,台積電,1155.0,4.83,https://tw.stock.yahoo.com/news/ai%E8%82%A1%E9%A9%9A%E5%A4%A9%E9%80%86%E8%BD%89-%E8%BC%9D%E9%81%94h20%E8%A7%A3%E7%A6%81%E5%B8%82%E5%80%BC%E8%A1%9D%E7%A0%B44%E5%85%86%E7%BE%8E%E5%85%83-%E8%AC%9D%E9%87%91%E6%B2%B3%E6%9B%9D-%E9%80%992%E6%AA%94%E5%8F%B0%E5%BB%A0-%E8%A2%AB%E5%9A%B4%E9%87%8D%E4%BD%8E%E4%BC%B0-002500169.html,4.83,1,0
2025-07-20,台積電,1155.0,2.0,https://tw.news.yahoo.com/%E8%81%9A%E7%84%A6%E7%BE%8E%E8%82%A1%E8%B2%A1%E5%A0%B1%E9%AE%91%E7%88%BE%E8%AB%87%E8%A9%B1-%E5%8F%B0%E8%82%A1%E5%96%AE%E5%91%A8%E5%BC%B7%E5%BD%88632%E9%BB%9E%E5%BE%8C-%E7%95%99%E6%84%8Fq3%E6%99%AF%E6%B0%A3%E4%B8%8B%E8%A1%8C%E9%A2%A8%E9%9A%AA-224559929.html?bcmt=1,2.0,5,0
2025-07-20,台積電,1155.0,0.0,https://tw.news.yahoo.com/%E4%BD%95%E6%99%82%E9%96%8B%E7%8D%8E-%E5%B7%9D%E6%99%AE%E9%97%9C%E7%A8%85%E4%BF%A1%E9%82%84%E6%B2%92%E4%BE%86-%E6%98%9F%E5%B1%95%E9%BB%9E%E5%87%BA%E5%8F%B0%E7%81%A3%E7%9C%9F%E6%AD%A3%E6%8C%91%E6%88%B0%E6%98%AF-%E5%AE%83-222925703.html,0.0,1,1
2025-07-20,台積電,1155.0,5.0,https://tw.stock.yahoo.com/news/%E5%90%84%E5%A0%B1%E8%A6%81%E8%81%9E-%E9%81%93%E7%93%8A%E6%94%B6%E8%B7%8C%E7%99%BE%E9%BB%9E-%E7%A7%91%E6%8A%80%E8%B2%A1%E5%A0%B1%E7%89%BD%E5%8B%95%E7%BE%8E%E8%82%A1-005826802.html?bcmt=1,5.0,0,1
2025-07-20,台積電,1155.0,10.0,https://tw.stock.yahoo.com/news/%E5%8F%B0%E5%8C%97%E8%82%A1%E5%B8%82-%E5%8F%B0%E8%82%A1%E5%96%AE%E9%80%B1%E5%A4%A7%E6%BC%B2%E9%80%BE600%E9%BB%9E-%E6%B3%95%E4%BA%BA%E6%8F%90%E9%86%92%E9%97%9C%E6%B3%A8%E9%97%9C%E7%A8%85%E8%AE%8A%E6%95%B8-013319258.html?bcmt=1,10.0,4,0
2025-07-20,台積電,1155.0,2.75,https://tw.stock.yahoo.com/news/%E8%B6%99%E5%BD%AD%E5%8D%9A%E5%8F%B0%E7%A9%8D%E6%B3%95%E8%AA%AA%E9%87%8B%E5%88%A9%E5%A4%9A-%E5%8F%B0%E8%82%A1%E6%8C%AF%E5%A5%AE-201000944.html,2.75,0,0
