Date,Company,Final Score,Article URL,Sentiment Score,Positive Mentions,Negative Mentions
2025-01-21,台積電,0.0,https://tw.stock.yahoo.com/news/%E5%B7%9D%E6%99%AE%E6%93%AC%E9%87%8D%E6%96%B0%E8%A9%95%E4%BC%B03%E5%9C%8B%E9%97%9C%E7%A8%85%EF%BC%81%E5%8F%B0%E8%82%A1%E5%B0%8F%E7%B4%85%E5%BE%8C%E7%BF%BB%E9%BB%91%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%B7%8C5%E5%85%83%E8%87%B31115%E5%85%83-011015549.html,0,1,3
2025-01-21,台積電,0.0,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E9%96%8B%E7%9B%A4%E4%B8%8B%E8%B7%8C0-03%E9%BB%9E-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E4%BB%A5%E5%B9%B3%E7%9B%A4%E5%83%B9%E9%96%8B%E5%87%BA-010226270.html,0,1,7
2025-01-21,台積電,0.0,https://tw.news.yahoo.com/%E9%A2%A8%E8%A9%95-%E5%9A%B4%E5%8E%B2%E6%99%B6%E7%89%87%E7%AE%A1%E5%88%B6%E9%87%8D%E5%A1%91%E7%94%A2%E6%A5%AD-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E7%95%B6%E7%84%B6%E5%8F%97%E5%BD%B1%E9%9F%BF-012001077.html,0,1,12
2025-01-21,台積電,0.0,https://tw.news.yahoo.com/%E5%B7%9D%E6%99%AE%E9%A6%96%E6%97%A5%E5%85%A8%E9%9D%A2%E9%97%9C%E7%A8%85%E6%88%B0%E6%9C%AA%E9%96%8B%E6%89%93%E5%8F%B0%E8%82%A1%E9%AC%86%E5%8F%A3%E6%B0%A3-%E4%BB%8A%E5%B9%B4%E6%8A%B1%E8%82%A1%E9%81%8E%E5%B9%B4%E9%A2%A8%E9%9A%AA%E4%BD%8E-003006826.html,0,3,14
2025-01-21,台積電,0.0,https://tw.stock.yahoo.com/news/%E5%B7%9D%E6%99%AE%E6%93%AC%E9%87%8D%E6%96%B0%E8%A9%95%E4%BC%B03%E5%9C%8B%E9%97%9C%E7%A8%85%EF%BC%81%E5%8F%B0%E8%82%A1%E5%B0%8F%E7%B4%85%E5%BE%8C%E7%BF%BB%E9%BB%91%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%B7%8C5%E5%85%83%E8%87%B31115%E5%85%83-011015549.html,0,4,17
2025-01-21,台積電,0.0,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E9%96%8B%E7%9B%A4-%E5%A4%A7%E7%9B%A4%E8%B5%B0%E8%B7%8C-%E5%88%86%E6%9E%90%E5%B8%AB-%E5%8F%B0%E7%A9%8D%E5%8F%97%E5%9C%B0%E9%9C%87%E6%95%88%E6%87%89-%E9%AB%98%E6%AA%94%E9%87%8F%E7%B8%AE%E6%A9%AB%E7%9B%A4-011751550.html,0,5,17
2025-01-21,聯發科,0.0,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E9%96%8B%E7%9B%A4%E4%B8%8B%E8%B7%8C0-03%E9%BB%9E-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E4%BB%A5%E5%B9%B3%E7%9B%A4%E5%83%B9%E9%96%8B%E5%87%BA-010226270.html,0,1,11
2025-01-21,聯發科,0.0,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E9%96%8B%E7%9B%A4-%E5%A4%A7%E7%9B%A4%E8%B5%B0%E8%B7%8C-%E5%88%86%E6%9E%90%E5%B8%AB-%E5%8F%B0%E7%A9%8D%E5%8F%97%E5%9C%B0%E9%9C%87%E6%95%88%E6%87%89-%E9%AB%98%E6%AA%94%E9%87%8F%E7%B8%AE%E6%A9%AB%E7%9B%A4-011751550.html,0,6,17
