Date,Company,Price,Sentiment Score,Article URL
2025-10-04,台積電,1400.0,0.0,https://tw.stock.yahoo.com/news/%E6%9E%97%E4%BD%B3%E9%BE%8D%E6%9A%97%E7%A4%BA%E7%BE%8E%E5%9C%8B%E3%80%8C%E9%A1%9E%E7%A7%91%E5%AD%B8%E5%9C%92%E5%8D%80%E3%80%8D%E5%8F%AF%E8%83%BD%E8%90%BD%E8%85%B3%E5%BE%B7%E5%B7%9E%E3%80%8C%E8%A6%81%E7%9B%B8%E4%BF%A1%E9%95%B7%E6%A6%AE%E8%88%AA%E7%A9%BA%E7%9A%84%E7%9C%BC%E5%85%89%E3%80%8D-095912588.html
2025-10-04,台積電,1400.0,0.0,https://tw.news.yahoo.com/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E9%99%B7%E5%89%B5%E6%96%B0%E5%85%A9%E9%9B%A3-%E5%B0%88%E5%AE%B6%E5%B0%8D%E6%AF%94%E8%8B%B1%E7%89%B9%E7%88%BE%E5%9B%B0%E5%A2%83-%E6%B2%92%E6%9C%89%E5%B0%8D%E6%89%8B%E5%B0%B1%E6%9C%83%E5%A4%B1%E5%8E%BB%E5%8B%95%E6%A9%9F-150000913.html
2025-10-04,台積電,1400.0,0.0,https://tw.news.yahoo.com/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E6%94%BB%E4%B8%8A1-400%E5%85%83%E6%8E%A8%E5%8D%87%E5%8F%B0%E8%82%A1%E6%8C%91%E6%88%B027-000%E9%BB%9E-%E6%9C%AC%E5%91%A8%E5%A4%A7%E6%BC%B21-180%E9%BB%9E-091551971.html?bcmt=1
2025-10-04,台積電,1400.0,0.0,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%98%89%E7%BE%A9%E5%B0%81%E8%A3%9D%E5%BB%A0-%E5%A4%A9%E4%BA%8C%E8%B5%B7%E5%B7%A5%E5%AE%89%E4%BA%8B%E4%BB%B6-%E5%90%8D%E5%A5%B3%E7%BE%A9%E4%BA%A4%E5%8F%97%E5%82%B7-155018811.html
2025-10-04,台積電,1400.0,0.0,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%8A%A9%E6%94%BB%E5%8D%8A%E5%B9%B4%E7%82%B8%E5%99%B4362-%E9%80%99%E6%AA%94%E7%89%B9%E5%8C%96-%E9%80%A37%E7%B4%85%E5%A4%A7%E6%BC%B252-5%E5%85%83-%E7%AC%91%E7%B4%8Dccl%E5%95%86%E6%A9%9F-131600935.html?bcmt=1
2025-10-04,台積電,1400.0,0.0,https://tw.stock.yahoo.com/news/%E6%85%98%E5%90%9E4%E9%BB%91k-%E5%A4%96%E8%B3%87%E7%88%86%E4%B8%9F-%E9%80%99%E6%AA%94-%E7%A0%B49%E8%90%AC%E5%BC%B5%E5%87%BA%E5%A0%B4-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%86%8D%E5%89%B5%E5%A4%A9%E5%83%B9-103000447.html?bcmt=1
2025-10-04,台積電,1400.0,0.0,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%B8%B6%E9%A0%AD%E7%8B%82%E9%A3%86%E6%96%B0%E5%A4%A9%E5%83%B9-0050%E8%A6%8F%E6%A8%A1%E7%AA%81%E7%A0%B47600%E5%84%84%E8%BA%8D%E5%B1%85%E5%9F%BA%E9%87%91%E9%BE%8D%E9%A0%AD-021259798.html
2025-10-04,台積電,1400.0,0.0,https://tw.news.yahoo.com/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E6%94%BB%E4%B8%8A1-400%E5%85%83%E6%8E%A8%E5%8D%87%E5%8F%B0%E8%82%A1%E6%8C%91%E6%88%B027-000%E9%BB%9E-%E6%9C%AC%E5%91%A8%E5%A4%A7%E6%BC%B21-180%E9%BB%9E-091551971.html
2025-10-04,台積電,1400.0,0.0,https://tw.stock.yahoo.com/news/%E7%A0%B8176%E5%84%84%E5%9C%A8%E6%A5%A0%E6%A2%93%E8%93%8B%E6%96%B0%E5%BB%A0-%E5%8D%8A%E5%B0%8E%E9%AB%94%E5%B0%81%E8%A3%9D%E5%A4%A7%E5%BB%A0%E6%90%B6%E6%94%BB%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B-%E4%BC%B02028%E5%B9%B4%E5%95%9F%E7%94%A8%E9%87%8B2%E5%8D%83%E8%81%B7%E7%BC%BA-093000666.html
2025-10-04,台積電,1400.0,0.0,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E9%A3%86%E6%96%B0%E9%AB%98-%E6%8A%95%E8%B3%87%E4%BA%BA%E7%98%8B%E8%B2%B7etf-0050%E8%A6%8F%E6%A8%A1%E7%A0%B47600%E5%84%84%E5%B0%81%E7%A5%9E-190500240.html
