Date,Company,Price,Final Score,Article URL,Sentiment Score,Positive Mentions,Negative Mentions
2025-05-24,台積電,984.0,-2.0,https://tw.stock.yahoo.com/news/%E5%B7%9D%E6%99%AE%E7%A5%AD%E9%97%9C%E7%A8%85%E5%A8%81%E8%84%85%E8%98%8B%E6%9E%9C%E6%AD%90%E7%9B%9F-%E7%BE%8E%E8%82%A1%E8%B7%8C256%E9%BB%9E-%E5%8F%B0%E7%A9%8D%E9%9B%BBadr%E8%B7%8C2-15-234559311.html,-2.0,1,7
2025-05-24,台積電,984.0,0.0,https://tw.stock.yahoo.com/news/%E5%B7%9D%E6%99%AE%E8%AD%A6%E5%91%8A%E8%98%8B%E6%9E%9C-%E4%B8%89%E6%98%9F-%E9%9D%9E%E7%BE%8E%E8%A3%BD%E9%80%A0-%E8%AA%B225-%E9%97%9C%E7%A8%85-003934955.html,0.0,2,0
2025-05-24,台積電,984.0,0.0,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E6%94%9C%E6%89%8B%E4%BE%9B%E6%87%89%E5%95%86%E8%BE%A6%E5%85%AC%E7%9B%8A%E6%B4%BB%E5%8B%95-%E7%B5%90%E5%90%88%E7%92%B0%E4%BF%9D%E7%A7%91%E6%8A%80%E5%AF%A6%E8%B8%90esg-223746651.html,0.0,0,0
2025-05-24,台積電,984.0,-3.0,https://tw.stock.yahoo.com/news/%E7%BE%8E%E8%82%A1-%E5%B7%9D%E6%99%AE%E9%97%9C%E7%A8%85%E5%A8%81%E8%84%85%E5%86%8D%E8%A5%B2%E5%B8%82%E5%A0%B4-%E7%BE%8E%E8%82%A1%E7%9B%A1%E5%A2%A8-%E8%98%8B%E6%9E%9C%E6%87%89%E8%81%B2%E6%8C%AB3-000342000.html,-3.0,2,4
2025-05-24,台積電,984.0,2.0,https://tw.stock.yahoo.com/news/%E8%A1%8C%E6%83%85%E5%9C%A8%E7%B5%95%E6%9C%9B%E4%B8%AD%E8%AA%95%E7%94%9F-5%E6%A2%9D%E4%BB%B6%E7%AF%A9%E9%81%B8%E7%B8%BE%E5%84%AA%E8%82%A1-083857408.html,2.0,8,0
2025-05-24,台積電,984.0,1.92,https://tw.stock.yahoo.com/news/%E3%80%90%E6%88%BF%E5%9C%B0%E7%94%A2%E9%80%B1%E5%A0%B1%E3%80%91%E9%BB%83%E4%BB%81%E5%8B%B3%E4%B8%80%E4%BA%BA%E6%95%91%E6%88%BF%E5%B8%82%EF%BC%81%E3%80%8C%E8%BC%9D%E9%81%94%E8%90%BD%E8%85%B3%E5%8C%97%E5%A3%AB%E7%A7%91%E3%80%8D3%E5%A4%A7%E5%BD%B1%E9%9F%BF%E9%80%A3%E5%A3%AB%E6%9E%97%E5%95%86%E5%9C%88%E4%B9%9F%E5%8F%AF%E6%9C%9B%E8%A2%AB%E7%BF%BB%E8%BD%89-021152198.html,0.67,2,0
2025-05-24,台積電,984.0,-2.0,https://tw.news.yahoo.com/%E5%B7%9D%E6%99%AE%E7%A5%AD%E9%97%9C%E7%A8%85%E5%A8%81%E8%84%85%E8%98%8B%E6%9E%9C%E6%AD%90%E7%9B%9F-%E7%BE%8E%E8%82%A1%E8%B7%8C256%E9%BB%9E-%E5%8F%B0%E7%A9%8D%E9%9B%BBadr%E8%B7%8C2-15-234559311.html,-2.0,1,7
2025-05-24,台積電,984.0,0.0,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E8%99%8E%E9%A0%AD%E8%9B%87%E5%B0%BE-%E5%91%A8%E7%B7%9A%E7%BF%BB%E9%BB%91%E6%94%B6%E5%A0%B4%E5%9C%8B%E5%AE%89%E6%A6%82%E5%BF%B5%E8%82%A1%E7%BA%8C%E6%94%BB-%E6%AC%A3%E6%99%AE%E7%BE%85%E5%9B%9B%E9%80%A3%E6%BC%B2%E5%81%9C%E5%B7%9D%E6%99%AE%E6%93%AC%E9%AC%86%E7%B6%81%E6%A0%B8%E9%9B%BB-%E9%9D%9E%E6%A0%B8%E8%BD%89%E5%BD%8E%E8%81%B2%E5%86%8D%E8%B5%B7%EF%BD%9Cyahoo%E8%B2%A1%E7%B6%93%E6%8E%83%E6%8F%8F-094020954.html,0.0,1,2
2025-05-24,台積電,984.0,0.0,https://tw.stock.yahoo.com/news/%E4%B8%8D%E5%8F%AA%E8%98%8B%E6%9E%9C-%E5%B7%9D%E6%99%AE-%E4%B8%89%E6%98%9F%E7%AD%89%E9%80%B2%E5%8F%A3%E6%99%BA%E6%85%A7%E5%9E%8B%E6%89%8B%E6%A9%9F-%E6%9C%80%E5%BF%AB6%E6%9C%88%E5%BA%95%E9%96%8B%E5%BE%B525-%E9%97%9C%E7%A8%85-004429671.html,0.0,0,0
2025-05-24,台積電,984.0,1.0,https://tw.stock.yahoo.com/news/%E8%84%AB%E6%AD%90%E5%BE%8C%E9%A6%96%E5%A0%B4%E8%8B%B1%E6%AD%90%E5%B3%B0%E6%9C%83-%E7%B0%BD%E4%B8%8B%E9%87%8D%E7%A3%85%E5%9C%8B%E9%98%B2%E5%8D%94%E8%AD%B0-%E8%B7%A8%E5%9C%8B%E8%BB%8D%E4%BA%8B%E5%90%8C%E7%9B%9F%E6%88%90%E5%BD%A2-180100430.html,0.0,0,0
