Date,Company,Final Score,Article URL,Sentiment Score,Positive Mentions,Negative Mentions
2025-01-18,台積電,0.0,https://tw.news.yahoo.com/%E5%B0%81%E9%97%9C%E5%89%8D-%E9%80%B1-%E5%8F%B0%E8%82%A1%E7%B6%AD%E6%8C%81%E5%B9%B3%E7%9B%A4-%E5%A1%91%E8%86%A0%E9%A1%9E%E8%82%A1%E6%BC%B2%E6%9C%80%E5%A4%9A-020629943.html,0,0,1
2025-01-18,台積電,0.0,https://tw.news.yahoo.com/%E5%B7%9D%E6%99%AE%E5%B0%B1%E8%81%B7%E5%89%8D%E5%A4%95%E7%BE%8E%E8%82%A1%E4%B8%89%E5%A4%A7%E6%8C%87%E6%95%B8%E9%96%8B%E8%B6%B4%E6%94%B6%E7%B4%85-%E7%A7%91%E6%8A%807%E5%B7%A8%E9%A0%AD%E6%AF%94%E7%89%B9%E5%B9%A3%E9%80%9A%E9%80%9A%E6%BC%B2-020455288.html,0,2,2
