Date,Company,Price,Sentiment Score,Article URL
2025-10-13,台積電,1410.0,0.0,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E9%87%8D%E6%8C%AB%E8%B6%85%E9%81%8E800%E9%BB%9E-%E9%87%91%E7%AE%A1%E6%9C%83%E4%BF%A1%E5%BF%83%E5%96%8A%E8%A9%B1-2%E5%A4%A7%E5%88%A9%E5%A4%9A%E6%92%90%E7%9B%A4-022448387.html
2025-10-13,台積電,1410.0,0.0,https://tw.stock.yahoo.com/news/ai%E5%BB%BA%E5%BB%A0%E6%BD%AE%E7%86%B1%E7%BF%BB-%E9%80%99%E6%AA%94-%E5%90%83%E4%B8%8B%E5%8F%B0%E7%A9%8D-%E8%81%AF%E7%99%BC%E7%A7%91%E5%A4%A7%E5%BB%A0%E6%96%B0%E6%A1%88-%E5%85%A8%E5%B9%B4%E5%8F%AF%E6%9C%9B%E5%86%8D%E5%89%B5%E6%96%B0%E9%AB%98-024000186.html?bcmt=1
2025-10-13,台積電,1410.0,0.0,https://tw.stock.yahoo.com/news/%E5%B7%9D%E6%8A%95%E9%A1%A7%E8%A3%BD%E9%80%A0%E9%80%B2%E5%A0%B4%E5%A5%BD%E6%99%82%E6%A9%9F-0050%E6%88%90%E4%BA%A4%E7%88%86%E9%87%8F-022734095.html
2025-10-13,台積電,1410.0,0.0,https://tw.news.yahoo.com/%E7%84%A6%E9%BB%9E%E8%82%A1-%E6%9D%B1%E5%85%83-ai%E4%BE%9B%E6%87%89%E9%8F%88%E9%9C%87%E7%9B%AA-%E8%82%A1%E5%83%B9%E6%8C%AF%E5%B9%85%E9%80%BE9-023124157.html
2025-10-13,台積電,1410.0,0.0,https://tw.stock.yahoo.com/news/%E7%A8%80%E5%9C%9F%E6%88%B0%E8%88%87%E9%97%9C%E7%A8%85%E5%A3%93%E5%8A%9B%E5%A4%BE%E6%93%8A-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E9%80%86%E5%8B%A2%E6%94%B6%E6%96%82%E8%B7%8C%E5%B9%85-%E8%81%9A%E7%84%A6%E9%80%B1%E5%9B%9B%E6%B3%95%E8%AA%AA%E8%88%87ai%E5%B1%95%E6%9C%9B-021205481.html
2025-10-13,台積電,1405.0,0.0,https://tw.news.yahoo.com/%E7%BE%8E%E4%B8%AD%E5%86%8D%E6%8E%80%E8%B2%BF%E6%98%93%E6%88%B0%E5%8F%B0%E8%82%A1%E5%A4%A7%E8%B7%8C-%E5%BD%AD%E9%87%91%E9%9A%86%EF%BC%9A%E5%9F%BA%E6%9C%AC%E9%9D%A2%E6%94%AF%E6%92%90%E6%9C%80%E9%87%8D%E8%A6%81-025751716.html?bcmt=1
2025-10-13,台積電,1405.0,0.0,https://tw.stock.yahoo.com/news/192%E5%84%84%E7%BE%8E%E5%85%83-%E5%8F%B2%E4%B8%8A%E6%9C%80%E5%A4%A7%E7%88%86%E5%80%89-%E5%B9%A3%E5%9C%88%E7%B6%B2%E7%B4%85%E7%96%91%E6%83%B3%E4%B8%8D%E9%96%8B-%E9%99%B3%E5%B1%8D%E8%B6%85%E8%B7%91-021200949.html
2025-10-13,台積電,1405.0,0.0,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E9%96%8B%E7%9B%A4%E5%A4%A7%E8%B7%8C%E8%B5%B0%E5%8B%A2%E6%94%B6%E6%96%82-%E5%BD%AD%E9%87%91%E9%9A%86-%E5%9F%BA%E6%9C%AC%E9%9D%A2%E6%94%AF%E6%92%90%E6%9C%80%E9%87%8D%E8%A6%81-024506334.html?bcmt=1
2025-10-13,台積電,1405.0,0.0,https://tw.news.yahoo.com/taco%E4%BA%A4%E6%98%93%E5%86%8D%E7%8F%BE-%E5%8F%B0%E8%82%A1%E9%87%8D%E6%8C%AB%E5%BE%8C%E8%B2%B7%E7%9B%A4%E6%B5%AE%E7%8F%BE-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%B7%8C%E5%B9%85%E6%B8%9B%E5%8D%8A-%E6%B3%95%E4%BA%BA-%E5%9F%BA%E6%9C%AC%E9%9D%A2%E6%9C%AA%E8%AE%8A-023603482.html
2025-10-13,台積電,1405.0,0.0,https://tw.stock.yahoo.com/news/%E8%BC%9D%E9%81%94%E9%96%8B%E5%87%BA-%E7%BD%95%E8%A6%8B%E8%81%B7%E7%BC%BA-%E7%A5%A8%E5%9C%B0%E7%94%A2%E5%B0%88%E5%AE%B6%E5%97%A8%E4%BA%86-%E9%96%83%E9%96%8B-%E6%88%91%E8%A6%81%E6%87%89%E5%BE%B5-020700728.html
2025-10-13,台積電,1405.0,0.0,https://tw.news.yahoo.com/%E7%BE%8E%E4%B8%AD%E5%86%8D%E6%8E%80%E8%B2%BF%E6%98%93%E6%88%B0%E5%8F%B0%E8%82%A1%E5%A4%A7%E8%B7%8C-%E5%BD%AD%E9%87%91%E9%9A%86%EF%BC%9A%E5%9F%BA%E6%9C%AC%E9%9D%A2%E6%94%AF%E6%92%90%E6%9C%80%E9%87%8D%E8%A6%81-025751716.html
