Date,Company,Final Score,Article URL,Sentiment Score,Positive Mentions,Negative Mentions
2025-01-29,台積電,7.0,https://tw.news.yahoo.com/deepseek%E5%87%BA%E4%B8%96%E9%87%8D%E5%89%B5%E7%BE%8E%E8%82%A1-%E9%AB%98%E5%98%89%E7%91%9C%E8%AB%87%E5%8F%B0%E8%82%A1-%E8%AE%93%E5%AD%90%E5%BD%88%E9%A3%9B-%E6%9C%83-002700475.html,7.0,2,0
