Date,Company,Price,Final Score,Article URL,Sentiment Score,Positive Mentions,Negative Mentions
2025-03-03,台積電,1015.0,-2.2,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E6%A6%82%E5%BF%B5%E8%82%A1%E8%B5%B0%E5%BC%B1-%E6%97%BA%E7%9F%BD%E8%B7%8C%E9%80%BE%E5%8D%8A%E6%A0%B9%E5%81%9C%E6%9D%BF%EF%BC%81%E5%88%86%E6%9E%90%E5%B8%AB%EF%BC%9Acowos%E9%82%81%E5%90%91%E6%88%90%E7%86%9F%E6%9C%9F-015906395.html,-2.2,2,0
2025-03-03,台積電,1015.0,1.75,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E9%96%8B%E7%9B%A4%E9%87%8D%E6%8C%AB438%E9%BB%9E-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%8D%83%E5%85%83%E5%A4%A7%E9%97%9C%E4%B8%8D%E7%B5%A6%E7%A0%B4-1-7%E8%90%AC%E5%BC%B5%E8%B2%B7%E7%9B%A4%E5%8A%9B%E5%AE%88-011200696.html,1.75,0,0
2025-03-03,台積電,1015.0,6.0,https://tw.stock.yahoo.com/news/%E7%A0%94%E7%A9%B6%E5%A0%B1%E5%91%8A-%E5%8F%B0%E8%82%A1etf%E5%A4%AF-7%E6%AA%94%E8%B2%B7%E6%B0%A3%E7%88%86%E6%A3%9A-003037112.html,6.0,0,0
2025-03-03,台積電,1015.0,-12.5,https://tw.stock.yahoo.com/news/%E8%82%A1%E5%8C%AF%E9%9B%99%E6%AE%BA%EF%BC%81%E5%8F%B0%E5%B9%A3%E6%97%A9%E7%9B%A4%E9%87%8D%E8%B2%B61%E8%A7%92%E5%8F%88%E8%B7%8C%E7%A0%B4329%E9%97%9C%E5%8D%A1%E3%80%8C%E5%89%B5%E8%BF%911%E5%80%8B%E6%9C%88%E6%9C%80%E5%B7%AE%E3%80%8D-012655594.html,-12.5,0,4
2025-03-03,台積電,1015.0,-2.4,https://tw.stock.yahoo.com/news/228%E9%80%A3%E5%81%87%E5%BE%8C%E8%AE%8A%E7%9B%A4%EF%BC%81%E5%8F%B0%E8%82%A1%E4%B8%80%E5%BA%A6%E8%B7%B3%E6%B0%B4400%E9%BB%9E%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%AE%88%E4%BD%8F%E5%8D%83%E5%85%83-010511873.html,-2.4,0,1
2025-03-03,台積電,1015.0,2.25,https://tw.stock.yahoo.com/news/%E3%80%90yahoo%E6%97%A9%E7%9B%A4%E3%80%91%E8%A3%9C%E8%B7%8C%E4%BE%86%E8%A5%B2%EF%BC%81%E5%8F%B0%E8%82%A1%E8%B7%B3%E7%A9%BA%E8%B7%8C400%E9%BB%9E%E6%91%9C%E7%A0%B42%E8%90%AC3%E5%88%86%E6%9E%90%E5%B8%AB%E6%9D%8E%E4%B8%96%E6%96%B0%E6%8F%AD%E3%80%8C%E4%BB%8A%E6%97%A5%E9%98%B2%E5%AE%88%E9%BB%9E%E3%80%8D-014522212.html,2.25,2,0
2025-03-03,台積電,1015.0,0.0,https://tw.stock.yahoo.com/news/%E5%B9%B4-%E5%9D%AA%E6%BC%B210%E8%90%AC-%E5%85%A8%E5%8F%B0%E5%8D%81%E5%A4%A7%E6%88%BF%E5%83%B9%E7%8B%82%E6%BC%B2%E5%8D%80%E7%88%86%E4%B8%89%E9%BB%91%E9%A6%AC-222154736.html,0.0,0,1
2025-03-03,台積電,1015.0,5.0,https://tw.stock.yahoo.com/news/%E8%B2%A1%E5%8B%99%E4%BB%8D%E7%B7%8A-%E8%8B%B1%E7%89%B9%E7%88%BE%E7%BE%8E%E6%96%B0%E5%BB%A0%E5%BB%B65%E5%B9%B4%E5%AE%8C%E5%B7%A5-201000001.html,5.0,0,1
2025-03-03,台積電,1015.0,-1.5,https://tw.stock.yahoo.com/news/%E5%8F%B0%E5%8C%97%E8%82%A1%E5%B8%82-%E7%9B%A4%E4%B8%AD%E7%84%A6%E9%BB%9E%E8%82%A1-%E9%BC%8E%E7%82%AB-ky-%E5%8F%B0%E7%A9%8D%E9%9B%BB-020212612.html,-1.5,3,1
2025-03-03,台積電,1015.0,5.0,https://tw.stock.yahoo.com/news/%E6%99%A8%E9%96%93%E8%A7%A3%E7%9B%A4-%E7%94%9F%E5%91%BD%E7%B7%9A-%E6%B0%A3%E5%BC%B1-%E8%BD%89%E5%BE%803%E9%A1%9E%E9%81%BF%E7%81%BD-005207141.html,5.0,0,2
2025-03-03,台積電,1010.0,-3.67,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E9%9D%A2%E8%87%A8%E5%8D%83%E5%85%83%E4%BF%9D%E8%A1%9B%E6%88%B0-%E5%B8%82%E5%80%BC%E6%91%9C%E7%A0%B426%E5%85%86%E5%85%83-015740465.html?bcmt=1,-3.67,0,3
