Date,Company,Price,Final Score,Article URL,Sentiment Score,Positive Mentions,Negative Mentions
2025-03-11,台積電,972.0,-4.6,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E4%B8%80%E5%A4%A9%E5%B8%82%E5%80%BC%E8%92%B8%E7%99%BC9%E5%8D%83%E5%84%84%E5%85%83-%E5%8F%B0%E8%82%A1%E6%81%90%E5%89%B5%E7%AC%AC%E4%BA%94%E5%A4%A7%E8%B7%8C%E9%BB%9E%E5%B8%82%E5%80%BC%E5%A4%B1%E5%AE%8870%E5%85%86%E5%85%83-013038703.html,-4.6,0,4
2025-03-11,台積電,972.0,-3.67,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E5%B9%B4%E7%B7%9A%E4%BF%9D%E8%A1%9B%E6%88%B0-%E5%9B%9E%E7%A9%A9%E5%85%AD%E7%84%A6%E9%BB%9E-201000339.html,-3.67,0,2
2025-03-11,台積電,972.0,-6.0,https://tw.stock.yahoo.com/news/%E7%BE%8E%E8%82%A1%E5%8D%B3%E5%B0%87-%E9%96%83%E9%9B%BB%E5%B4%A9%E7%9B%A4-%E8%8F%AF%E7%88%BE%E8%A1%97-%E7%A5%A8%E5%88%87%E5%BF%83-%E4%B8%8D%E7%94%A8%E6%9C%9F%E5%BE%85%E5%B7%9D%E6%99%AE%E8%AD%B7%E7%9B%A4-015900699.html?bcmt=1,-6.0,1,1
2025-03-11,台積電,972.0,-4.5,https://tw.stock.yahoo.com/news/%E5%89%8D%E5%8D%81%E5%A4%A7%E6%AC%8A%E5%80%BC%E8%82%A1%E9%BD%8A%E6%8C%AB%EF%BC%81%E8%81%AF%E7%99%BC%E7%A7%91%E4%B8%80%E5%BA%A6%E8%B7%8C%E9%80%BE%E5%8D%8A%E6%A0%B9%E5%81%9C%E6%9D%BF-%E9%B4%BB%E6%B5%B7%E3%80%81%E5%BB%A3%E9%81%94%E9%87%8D%E6%91%944-013327629.html,-4.5,0,11
2025-03-11,台積電,972.0,-6.5,https://tw.stock.yahoo.com/news/%E9%B4%BB%E6%B5%B7%E9%81%AD%E5%A4%96%E8%B3%878%E9%80%A3%E7%A0%8D137%E8%90%AC%E5%BC%B5-%E4%BB%8A%E5%86%8D%E6%8C%AB4%E6%81%90%E9%9B%A3%E9%80%839%E9%80%A3%E8%B3%A3%E5%88%86%E6%9E%90%E5%B8%AB%E5%8D%BB%E6%8F%AD%E9%97%9C%E9%8D%B5%EF%BC%9A%E8%83%BD%E6%92%BF%E9%91%BD%E7%9F%B3-015823271.html?bcmt=1,-6.5,5,1
2025-03-11,台積電,972.0,-1.5,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%9B%9E%E6%B8%AC%E5%B9%B4%E7%B7%9A963%E5%85%83-%E5%B8%82%E5%80%BC%E8%B7%8C%E7%A0%B425%E5%85%86%E5%85%83-015457141.html?bcmt=1,-1.5,0,2
2025-03-11,台積電,972.0,6.0,https://tw.stock.yahoo.com/news/%E6%AB%83%E8%B2%B7%E5%BE%B5%E6%89%8D-%E7%82%BA%E5%B8%82%E5%A0%B4%E6%B3%A8%E6%96%B0%E8%A1%80-201000506.html,6.0,1,0
2025-03-11,台積電,972.0,2.0,https://tw.stock.yahoo.com/news/%E5%B7%A8%E5%9E%8B%E9%9F%AD%E8%8F%9C%E5%8F%88%E5%87%BA%E6%89%8B%EF%BC%81%E8%B2%B7%E8%81%AF%E7%99%BC%E7%A7%91275%E5%BC%B5-%E8%B3%A3%E9%A0%86%E9%81%94%E7%A7%91%E5%B0%8F%E8%B3%BA765%E8%90%AC%E5%85%83-110316146.html,2.0,0,2
2025-03-11,台積電,972.0,-3.0,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E7%9B%AE%E6%A8%99%E5%83%B9%E4%B8%8B%E6%8C%AB-%E5%A4%96%E8%B3%87%E6%9B%9D%E5%8F%B0%E7%A9%8D%E9%9B%BB%E6%81%901%E5%8E%9F%E5%9B%A0%E8%BF%8E-%E6%AF%9B%E5%88%A9%E7%8E%87%E8%A1%9D%E6%93%8A-%E7%9B%AE%E6%A8%99%E5%83%B9%E8%AA%BF%E9%99%8D%E8%87%B3-%E9%80%99%E5%83%B9%E4%BD%8D-031500989.html,-3.0,0,0
2025-03-11,台積電,972.0,-5.0,https://tw.stock.yahoo.com/news/%E5%B7%9D%E6%99%AE%E7%B6%93%E6%BF%9F%E8%A1%B0%E9%80%80%E6%93%94%E6%86%82%E8%A1%80%E6%B4%97%E7%BE%8E%E8%82%A1-%E9%81%93%E7%93%8A%E6%9A%B4%E8%B7%8C%E8%BF%91900%E9%BB%9E-%E9%82%A3%E6%8C%872022%E5%B9%B4%E4%BE%86%E6%9C%80%E7%B3%9F-210515531.html,-5.0,0,4
