Date,Company,Price,Sentiment Score,Article URL
2025-10-15,台積電,1465.0,0.0,https://tw.stock.yahoo.com/news/%E5%9C%B0%E7%B7%A3%E6%94%BF%E6%B2%BB%E5%B9%B2%E6%93%BE-%E9%AB%98%E6%81%AF%E6%88%90%E9%95%B7etf%E9%9D%9A-201000125.html
2025-10-15,台積電,1465.0,0.0,https://tw.stock.yahoo.com/news/%E5%9F%BA%E9%87%91-5%E6%AA%94%E5%8F%B0%E8%82%A1%E5%8E%9F%E5%9E%8Betf%E5%8D%8A%E5%B9%B4%E7%B8%BE%E6%95%88%E9%80%BE5%E6%88%90-%E5%86%A0%E8%BB%8D%E6%98%AF%E9%80%99%E6%AA%94-093057344.html
2025-10-15,台積電,1465.0,0.0,https://tw.stock.yahoo.com/news/%E7%BE%8E%E5%9C%8B%E9%8A%80%E8%A1%8C%E8%B2%A1%E5%A0%B1%E5%84%AA%E6%96%BC%E9%A0%90%E6%9C%9F-%E7%BE%8E%E8%82%A1%E4%B8%BB%E6%8C%87%E5%A4%9A%E6%94%B6%E6%BC%B2-%E5%8F%B0%E7%A9%8D%E9%9B%BBadr%E6%BC%B2%E8%BF%913-221632260.html
2025-10-15,台積電,1465.0,0.0,https://tw.stock.yahoo.com/news/%E5%B0%8F%E5%8F%B0%E7%A9%8D%E9%9B%BB0052%E5%B0%87%E5%88%86%E5%89%B2%EF%BC%811%E5%BC%B5%E3%80%8C25%E8%90%AC%E5%85%83%E8%AE%8A35%E8%90%AC%E5%85%83%E3%80%8D-1126%E5%8F%AF%E8%B2%B7%E5%88%B0-100229505.html
2025-10-15,台積電,1465.0,0.0,https://tw.stock.yahoo.com/news/%E5%8C%AF%E7%8E%87%E9%81%BF%E9%9A%AA%E5%B7%A5%E5%85%B7-%E5%85%AC%E8%82%A1%E9%8A%80-%E5%9B%9E%E8%B2%B6%E4%B8%8D%E8%A1%A1%E9%87%8F-201000509.html
2025-10-15,台積電,1465.0,0.0,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%B5%B4%E7%BE%8E%E8%A8%AD%E5%BB%A0-%E5%8F%B0%E7%81%A3%E5%8D%8A%E5%B0%8E%E9%AB%94%E6%9C%83%E7%A9%BA%E6%B4%9E%E5%8C%96-%E7%8E%8B%E7%BE%8E%E8%8A%B1-24%E5%B0%8F%E6%99%82%E9%81%8B%E4%BD%9C%E4%BE%9B%E4%B8%8D%E6%87%89%E6%B1%82-13%E5%80%8B%E5%BB%A0%E5%8B%95%E5%B7%A5%E4%B8%AD-210002995.html
2025-10-15,台積電,1465.0,0.0,https://tw.news.yahoo.com/%E7%BE%8E%E5%9C%8B%E9%8A%80%E8%A1%8C%E8%B2%A1%E5%A0%B1%E5%84%AA%E6%96%BC%E9%A0%90%E6%9C%9F-%E7%BE%8E%E8%82%A1%E4%B8%BB%E6%8C%87%E5%A4%9A%E6%94%B6%E6%BC%B2-%E5%8F%B0%E7%A9%8D%E9%9B%BBadr%E6%BC%B2%E8%BF%913-221632260.html
2025-10-15,台積電,1465.0,0.0,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E9%99%A4%E6%81%AFetf%E4%B8%BB%E5%8A%9B%E8%B2%B7%E6%B0%A3%E7%86%B1-%E6%81%AF%E7%A9%8D%E9%9B%99%E9%AB%98etf%E5%BC%B7%E5%8A%9B%E5%90%B8%E9%87%91-223039006.html?bcmt=1
2025-10-15,台積電,1465.0,0.0,https://tw.stock.yahoo.com/news/%E6%9C%80%E9%AB%98%E8%B5%B7%E8%96%AA%E7%A0%B47%E8%90%AC-%E5%8F%B0%E8%88%B9%E6%90%B6%E6%94%BB%E7%84%A1%E4%BA%BA%E8%88%B9-%E5%9C%8B%E8%89%A6%E5%9C%8B%E9%80%A0%E5%95%86%E6%A9%9F-%E9%96%8B229%E5%80%8B%E8%81%B7%E7%BC%BA-141500824.html
2025-10-15,台積電,1465.0,0.0,https://tw.stock.yahoo.com/news/%E5%B7%9D%E6%99%AE%E9%97%9C%E7%A8%85%E8%AA%B0%E8%B2%B7%E5%96%AE-%E9%AB%98%E7%9B%9B%E8%AA%AA%E8%A9%B1%E4%BA%86-%E9%80%99%E4%BA%9B%E4%BA%BA-%E8%A6%81%E6%89%9B5%E6%88%90-061000816.html
2025-10-15,台積電,1465.0,0.0,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E7%9B%A4%E5%89%8D-%E7%BE%8E%E8%82%A1%E8%B2%A1%E5%A0%B1%E9%BB%9E%E7%87%83%E5%A4%9A%E9%A0%AD%E7%81%AB-%E8%B2%BB%E5%8D%8A%E6%9A%B4%E6%BC%B2%E8%BF%913-%E5%8F%B0%E8%82%A1%E4%BB%8A%E6%8C%91%E6%88%B0%E5%89%8D%E6%B3%A2%E9%AB%98%E9%BB%9E-221600143.html?bcmt=1
2025-10-15,台積電,1465.0,0.0,https://tw.stock.yahoo.com/news/%E6%BC%B2%E8%81%B2%E9%9F%BF%EF%BC%9F%E6%99%B6%E5%9C%93%E4%BB%A3%E5%B7%A5%E5%BB%A0%E8%A1%A8%E7%8F%BE%E5%84%AA%E6%96%BC%E9%A0%90%E6%9C%9F-trendforce%EF%BC%9A%E9%9B%B6%E6%98%9F%E6%A5%AD%E8%80%85%E9%86%9E%E9%87%80%E6%BC%B2%E5%83%B9-101903426.html
