Date,Company,Price,Sentiment Score,Article URL
2025-10-12,台積電,1440.0,0.0,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1etf%E5%90%AB%E7%A9%8D%E9%87%8F-%E7%B8%BE%E6%95%88%E9%97%9C%E9%8D%B5%E6%8C%87%E6%A8%99-201000911.html
2025-10-12,台積電,1440.0,0.0,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E7%9B%A4%E5%89%8D-%E5%B7%9D%E6%99%AE%E7%AA%81%E8%A5%B2%E7%A5%AD%E4%B8%AD%E9%97%9C%E7%A8%85%E7%BE%8E%E8%82%A1%E8%A1%80%E5%B4%A9-%E5%AF%8C%E5%8F%B0%E6%8C%87%E8%B7%8C6-%E5%8F%B0%E8%82%A1%E6%81%90%E5%B4%A9%E5%8D%83%E9%BB%9E-215700124.html?bcmt=1
2025-10-12,台積電,1440.0,0.0,https://tw.news.yahoo.com/%E6%96%87%E7%9C%8B%E6%87%82-%E7%BE%8E%E4%B8%AD%E9%97%9C%E7%A8%85%E6%88%B0%E4%BB%80%E9%BA%BC-%E5%8F%B0%E8%82%A1%E8%B7%8C%E9%BB%9E%E5%A0%B1%E5%91%8A%E5%87%BA%E7%88%90-205000995.html
2025-10-12,台積電,1440.0,0.0,https://tw.stock.yahoo.com/news/%E7%BE%8E%E8%82%A1%E9%87%8D%E6%8C%AB%E5%8F%B0%E8%82%A1%E6%81%90%E5%B4%A9%E7%9B%A4-%E7%90%86%E8%B2%A1%E4%BD%9C%E5%AE%B6%E7%94%A82%E6%AA%94etf%E5%BE%9E%E5%BE%9E%E5%AE%B9%E5%AE%B9%E9%9D%A2%E5%B0%8D-064311674.html
2025-10-12,台積電,1440.0,0.0,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E6%98%8E%E5%B9%B4%E8%B3%87%E6%9C%AC%E6%94%AF%E5%87%BA%E6%8B%9A%E5%89%B5%E9%AB%98-%E5%B9%B4%E7%87%9F%E6%94%B6%E4%BC%B0%E9%80%BE3%E5%85%86%E5%85%83%E5%B0%87%E5%AF%AB%E6%96%B0%E7%8C%B7-222429295.html
2025-10-12,台積電,1440.0,0.0,https://tw.news.yahoo.com/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E6%98%8E%E5%B9%B4%E5%85%88%E9%80%B2%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD%E5%85%A8%E9%9D%A2%E6%BB%BF%E8%BC%89-%E6%97%A5%E6%9C%88%E5%85%89-%E4%BA%AC%E5%85%83%E9%9B%BB%E8%B7%9F%E8%91%97%E6%97%BA-222429127.html?bcmt=1
2025-10-12,台積電,1440.0,0.0,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E6%B3%95%E8%AA%AA%E6%9C%83%E8%81%9A%E7%84%A6ai%E5%B1%95%E6%9C%9B-%E7%B5%B1%E4%B8%80%E6%8E%A8%E4%B8%BB%E5%8B%95%E5%BC%8Fetf-%E7%BE%8E%E8%82%A1%E8%B2%A1%E5%A0%B1%E5%AD%A3%E6%8F%AD%E5%B9%95%E5%9C%A8%E5%8D%B3-%E9%80%9A%E8%86%A8%E6%95%B8%E6%93%9A%E7%89%BD%E5%8B%95%E8%81%AF%E6%BA%96%E6%9C%83%E6%B1%BA%E7%AD%96%EF%BD%9C%E6%8A%95%E8%B3%87%E6%97%A9%E7%9F%A5%E9%81%93-061235306.html
2025-10-12,台積電,1440.0,0.0,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%B7%A5%E4%BD%9C1%E5%B9%B4-%E4%BB%96%E6%9B%9D-%E6%AF%8F%E5%80%8B%E6%9C%88%E5%8A%A0%E7%8F%AD60%E5%B0%8F%E6%99%82-%E5%98%86%E6%83%B3%E9%9B%A2%E8%81%B7-%E6%9C%83%E5%BE%88%E8%8D%89%E8%8E%93%E5%97%8E-221800844.html
2025-10-12,台積電,1440.0,0.0,https://tw.news.yahoo.com/%E5%9C%8B%E9%9A%9B%E9%BB%91%E5%A4%A9%E9%B5%9D%E4%BE%86%E8%A5%B2-%E5%8F%B0%E8%82%A1%E6%89%BF%E5%A3%93-%E6%AC%8A%E7%8E%8B%E6%B3%95%E8%AA%AA%E5%A4%9A%E7%A9%BA%E9%A2%A8%E5%90%91%E7%90%83-222700927.html
2025-10-12,台積電,1440.0,0.0,https://tw.news.yahoo.com/%E6%86%82%E5%8F%B0%E8%82%A1%E9%96%8B%E7%9B%A4%E5%B4%A9%E5%8D%83%E9%BB%9E-%E8%B7%8C%E8%87%B32%E8%90%AC6-%E7%90%86%E8%B2%A1%E4%BD%9C%E5%AE%B6%E5%96%8A-%E4%B8%8D%E6%80%A5-%E9%82%84%E6%98%AF%E6%AD%B7%E5%8F%B2%E7%9B%B8%E5%B0%8D%E9%AB%98%E9%BB%9E-212300686.html?bcmt=1
