Date,Company,Final Score,Article URL,Sentiment Score,Positive Mentions,Negative Mentions
2025-01-17,台積電,0.0,https://tw.stock.yahoo.com/news/%E9%96%8B%E7%9B%A4%E5%8D%B3%E5%A1%AB%E6%81%AF11%E8%90%AC%E4%BA%BA%E5%97%A8%E4%B8%8D%E8%B5%B7%E4%BE%86%E6%9A%B4%E5%8A%9B%E9%85%8Detf-00934%E5%B9%B4%E6%81%AF%E5%89%A917-011735027.html,0,0,0
2025-01-17,台積電,0.0,https://tw.stock.yahoo.com/news/%E9%AD%8F%E5%93%B2%E5%AE%B6%E5%96%8A%E8%A9%B1%E3%80%8C%E4%BB%8A%E5%B9%B4%E4%BB%8D%E6%98%AF%E5%BC%B7%E5%8B%81%E5%B9%B4%E3%80%8D%EF%BC%81%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%A1%9D1125%E5%85%83%E5%8F%B0%E8%82%A1%E4%B8%8A%E6%BC%B2%E9%80%BE%E7%99%BE%E9%BB%9E-010724618.html,0,3,1
2025-01-17,台積電,0.0,https://tw.stock.yahoo.com/news/%E9%96%8B%E7%9B%A4%E5%8D%B3%E5%A1%AB%E6%81%AF11%E8%90%AC%E4%BA%BA%E5%97%A8%E4%B8%8D%E8%B5%B7%E4%BE%86%E6%9A%B4%E5%8A%9B%E9%85%8Detf-00934%E5%B9%B4%E6%81%AF%E5%89%A917-011735027.html,0,6,2
2025-01-17,台積電,0.0,https://tw.stock.yahoo.com/news/%E9%AD%8F%E5%93%B2%E5%AE%B6%E5%96%8A%E8%A9%B1%E3%80%8C%E4%BB%8A%E5%B9%B4%E4%BB%8D%E6%98%AF%E5%BC%B7%E5%8B%81%E5%B9%B4%E3%80%8D%EF%BC%81%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%A1%9D1125%E5%85%83%E5%8F%B0%E8%82%A1%E4%B8%8A%E6%BC%B2%E9%80%BE%E7%99%BE%E9%BB%9E-010724618.html,0,9,3
2025-01-17,台積電,0.0,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E9%96%8B%E7%9B%A4%E4%B8%8A%E6%BC%B2165%E9%BB%9E-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%87%B31120%E5%85%83-010221497.html,0,12,18
2025-01-17,聯發科,0.0,https://tw.stock.yahoo.com/news/%E9%AD%8F%E5%93%B2%E5%AE%B6%E5%96%8A%E8%A9%B1%E3%80%8C%E4%BB%8A%E5%B9%B4%E4%BB%8D%E6%98%AF%E5%BC%B7%E5%8B%81%E5%B9%B4%E3%80%8D%EF%BC%81%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%A1%9D1125%E5%85%83%E5%8F%B0%E8%82%A1%E4%B8%8A%E6%BC%B2%E9%80%BE%E7%99%BE%E9%BB%9E-010724618.html,0,6,2
2025-01-17,聯發科,0.0,https://tw.stock.yahoo.com/news/%E9%AD%8F%E5%93%B2%E5%AE%B6%E5%96%8A%E8%A9%B1%E3%80%8C%E4%BB%8A%E5%B9%B4%E4%BB%8D%E6%98%AF%E5%BC%B7%E5%8B%81%E5%B9%B4%E3%80%8D%EF%BC%81%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%A1%9D1125%E5%85%83%E5%8F%B0%E8%82%A1%E4%B8%8A%E6%BC%B2%E9%80%BE%E7%99%BE%E9%BB%9E-010724618.html,0,12,4
2025-01-17,聯發科,0.0,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E9%96%8B%E7%9B%A4%E4%B8%8A%E6%BC%B2165%E9%BB%9E-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%87%B31120%E5%85%83-010221497.html,0,12,32
