Date,Company,Price,Sentiment Score,Article URL
2025-10-05,台積電,1400.0,0.0,https://tw.stock.yahoo.com/news/%E5%8F%88%E5%89%B5%E6%96%B0%E9%AB%98-%E9%80%99pcb%E5%A4%A7%E5%BB%A0-9%E6%9C%88%E7%87%9F%E6%94%B6%E5%AF%AB28-52%E5%84%84%E5%85%83-%E7%B4%AF%E8%A8%88212-101000843.html
2025-10-05,台積電,1400.0,0.0,https://tw.stock.yahoo.com/news/openai%E9%8E%96%E5%AE%9A%E5%8F%B0%E4%BE%9B%E6%87%89%E9%8F%88%E5%B7%A8%E9%A0%AD-%E6%98%9F%E9%9A%9B%E4%B9%8B%E9%96%80-%E8%A6%81%E8%A7%92%E5%85%88%E5%BE%8C%E6%9C%83%E9%9D%A2%E5%8F%B0%E7%A9%8D%E9%9B%BB-%E9%B4%BB%E6%B5%B7-%E5%AF%86%E7%B4%84%E5%85%A7%E5%AE%B9%E6%9B%9D%E5%85%89-125000848.html?bcmt=1
2025-10-05,台積電,1400.0,0.0,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E5%89%B5%E9%AB%98%E5%8F%AA%E9%9D%A0%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%9C%A8%E6%92%90-%E5%B0%88%E5%AE%B6%E6%9B%9D-%E9%80%99%E5%B9%BE%E6%AA%94-%E6%BC%B2%E7%BF%BB-%E7%A7%91%E6%8A%80%E5%A4%A7%E5%BB%A0%E9%BB%98%E9%BB%98%E7%88%86%E8%A1%9D2%E5%80%8D-150000662.html?bcmt=1
2025-10-05,台積電,1400.0,0.0,https://tw.news.yahoo.com/%E4%BA%9E%E6%B4%B2%E6%9C%80%E5%85%B7%E5%83%B9%E5%80%BC%E4%BC%81%E6%A5%AD%E6%A6%9C%E5%96%AE%E5%87%BA%E7%88%90-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%B8%82%E5%80%BC%E5%A5%AA%E5%86%A0%E8%BB%8D-%E8%82%A1%E5%83%B9%E6%BC%B2%E5%B9%85%E8%BC%B8%E9%80%99%E5%AE%B6%E4%B8%AD%E5%9C%8B%E4%BC%81%E6%A5%AD-120756894.html
2025-10-05,台積電,1400.0,0.0,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E5%89%B5%E9%AB%98%E5%8F%AA%E9%9D%A0%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%9C%A8%E6%92%90-%E5%B0%88%E5%AE%B6%E6%9B%9D-%E9%80%99%E5%B9%BE%E6%AA%94-%E6%BC%B2%E7%BF%BB-%E7%A7%91%E6%8A%80%E5%A4%A7%E5%BB%A0%E9%BB%98%E9%BB%98%E7%88%86%E8%A1%9D2%E5%80%8D-150000662.html
2025-10-05,台積電,1400.0,0.0,https://tw.stock.yahoo.com/news/%E5%8F%B0%E5%8C%97%E8%82%A1%E5%B8%82-10%E6%9C%88%E5%8F%B0%E8%82%A1etf%E9%85%8D%E6%81%AF-8%E6%AA%94%E5%89%B5%E6%96%B0%E9%AB%98-052717539.html
2025-10-05,台積電,1400.0,0.0,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E9%A3%86%E6%96%B0%E5%A4%A9%E5%83%B9%E5%B8%B6%E9%A0%AD%E8%A1%9D-0050-%E8%82%A1%E5%83%B9%E5%89%B5%E9%AB%98-%E7%8D%B2%E5%9C%8B%E5%AE%B6%E9%9A%8A%E7%A0%B81-08%E5%84%84%E6%90%9C%E5%88%AE-115000848.html
2025-10-05,台積電,1400.0,0.0,https://tw.stock.yahoo.com/news/%E8%BC%9D%E9%81%94-%E8%98%8B%E6%9E%9Ca%E8%B5%B7%E4%BE%86-%E4%B8%89%E5%A4%A7%E6%B3%95%E4%BA%BA%E5%AF%B5%E6%84%9B-%E9%80%99%E5%B9%BE%E6%AA%94-%E6%9C%89%E6%9C%9B%E8%BF%8E%E6%BC%B2-084000261.html
2025-10-05,台積電,1400.0,0.0,https://tw.news.yahoo.com/3%E5%80%8B%E6%9C%88%E6%9A%B4%E6%BC%B216%E5%80%8D-%E6%95%A3%E6%88%B6%E8%BB%8D%E5%9C%98%E9%BD%8A%E6%89%8B%E9%80%B2%E5%80%89-%E9%80%99%E6%AA%94-%E6%88%BF%E7%94%A2%E6%96%B0%E5%A6%96%E8%82%A1-%E6%8E%80%E7%BF%BB%E8%8F%AF%E7%88%BE%E8%A1%97-190500103.html?bcmt=1
2025-10-05,台積電,1400.0,0.0,https://tw.stock.yahoo.com/news/%E3%80%90%E9%81%94%E6%8B%89%E6%96%AF%E9%A6%96%E8%88%AA1%E3%80%91%E4%B8%89%E5%A4%A7%E8%88%AA%E7%A9%BA%E6%BF%80%E6%88%B0%E7%BE%8E%E5%9C%8B%E8%A5%BF%E5%8D%97%E9%83%A8-%E9%95%B7%E6%A6%AE%E6%90%B6%E4%B8%8B%E9%A0%AD%E9%A6%99-044008143.html
2025-10-05,台積電,1400.0,0.0,https://tw.stock.yahoo.com/news/%E6%AF%94%E7%89%B9%E5%B9%A3%E5%86%8D%E5%89%B5%E6%96%B0%E9%AB%98-%E7%AA%81%E7%A0%B412-5%E8%90%AC%E7%BE%8E%E5%85%83-112541299.html
2025-10-05,台積電,1400.0,0.0,https://tw.stock.yahoo.com/news/%E4%BA%9E%E6%B4%B2%E6%9C%80%E5%85%B7%E5%83%B9%E5%80%BC%E4%BC%81%E6%A5%AD%E6%A6%9C%E5%96%AE%E5%87%BA%E7%88%90-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%B8%82%E5%80%BC%E5%A5%AA%E5%86%A0%E8%BB%8D-%E8%82%A1%E5%83%B9%E6%BC%B2%E5%B9%85%E8%BC%B8%E9%80%99%E5%AE%B6%E4%B8%AD%E5%9C%8B%E4%BC%81%E6%A5%AD-120756894.html
2025-10-05,台積電,1400.0,0.0,https://tw.stock.yahoo.com/news/%E6%AF%94%E7%89%B9%E5%B9%A3%E5%86%8D%E5%89%B5%E6%96%B0%E9%AB%98-%E7%AA%81%E7%A0%B412-5%E8%90%AC%E7%BE%8E%E5%85%83-112541299.html?bcmt=1
2025-10-05,台積電,1400.0,0.0,https://tw.news.yahoo.com/%E4%BA%9E%E6%B4%B2%E6%9C%80%E5%85%B7%E5%83%B9%E5%80%BC%E4%BC%81%E6%A5%AD%E6%A6%9C%E5%96%AE%E5%87%BA%E7%88%90-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%B8%82%E5%80%BC%E5%A5%AA%E5%86%A0%E8%BB%8D-%E8%82%A1%E5%83%B9%E6%BC%B2%E5%B9%85%E8%BC%B8%E9%80%99%E5%AE%B6%E4%B8%AD%E5%9C%8B%E4%BC%81%E6%A5%AD-120756894.html?bcmt=1
