Date,Company,Price,Final Score,Article URL,Sentiment Score,Positive Mentions,Negative Mentions
2025-02-07,台積電,1125.0,0.0,https://tw.stock.yahoo.com/news/%E5%A4%A7%E6%91%A9%E8%B5%B7%E5%85%A7%E9%AC%A8-%E4%B8%AD%E8%8F%AF%E5%8D%80%E5%89%9B%E4%B8%8B%E8%AA%BF%E8%BC%9D%E9%81%94%E9%A0%90%E6%9C%9F-%E5%8C%97%E7%BE%8E-%E6%89%8B%E6%92%95%E5%A0%B1%E5%91%8A-%E5%96%8A%E6%8A%84%E5%BA%95-024400575.html,0.0,4,1
2025-02-07,台積電,1120.0,0.67,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E4%B8%8A%E6%BC%B2%E9%80%BE%E7%99%BE%E9%BB%9E%E6%8C%91%E6%88%B0%E5%B0%81%E9%96%89%E7%BC%BA%E5%8F%A3-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E7%BF%BB%E7%B4%85-041409638.html,0.67,0,0
2025-02-07,台積電,1120.0,-3.67,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E6%97%A9%E7%9B%A4%E9%9C%87%E7%9B%AA%E7%BF%BB%E7%B4%85%EF%BC%81-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E4%B8%80%E5%BA%A6%E6%8C%AB10%E5%85%83%E8%87%B31105%E5%85%83-010602059.html,-3.67,2,2
2025-02-07,台積電,1120.0,0.69,https://tw.news.yahoo.com/%E7%89%B9%E6%9C%97%E6%99%AE%E6%8F%9A%E8%A8%80%E5%B0%8D-%E5%8F%B0%E7%81%A3%E6%99%B6%E7%89%87-%E5%BE%B5%E6%94%B6100-%E9%97%9C%E7%A8%85-%E7%BE%8E%E5%9C%8B%E6%96%B0%E6%88%B0%E7%95%A5%E6%9C%89%E7%94%A8%E5%97%8E-050910459.html,0.69,2,1
2025-02-07,台積電,1120.0,0.5,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB-%E8%81%AF%E7%99%BC%E7%A7%91-%E9%B4%BB%E6%B5%B7%E6%9C%AC%E7%9B%8A%E6%AF%94%E4%BD%8E-%E5%88%86%E6%9E%90%E5%B8%AB-%E7%9F%AD%E7%B7%9A%E4%B8%8D%E8%BF%BD-010309011.html,0.5,1,0
2025-02-07,台積電,1120.0,-4.0,https://tw.stock.yahoo.com/news/%E3%80%90yahoo%E6%97%A9%E7%9B%A4%E3%80%91%E5%8F%B0%E8%82%A1%E5%B9%B3%E7%9B%A4%E9%9C%87%E7%9B%AA%E8%B7%B3%E7%A9%BA%E7%BC%BA%E5%8F%A3%E4%B8%8A%E7%B7%A3%E6%AD%A2%E6%AD%A5-%E5%88%86%E6%9E%90%E5%B8%AB%E5%90%B3%E5%B2%B3%E5%B1%95%EF%BC%9A%E9%97%9C%E6%B3%A8%E4%B8%AD%E5%B0%8F%E5%9E%8B%E8%82%A1-015506164.html,-4.0,1,0
2025-02-07,台積電,1120.0,8.5,https://news.cnyes.com/news/id/5853573,8.5,5,0
2025-02-07,台積電,1120.0,-4.0,https://news.cnyes.com/news/id/5853576,-4.0,4,5
2025-02-07,聯發科,1520.0,1.5,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB-%E8%81%AF%E7%99%BC%E7%A7%91-%E9%B4%BB%E6%B5%B7%E6%9C%AC%E7%9B%8A%E6%AF%94%E4%BD%8E-%E5%88%86%E6%9E%90%E5%B8%AB-%E7%9F%AD%E7%B7%9A%E4%B8%8D%E8%BF%BD-010309011.html,1.5,1,0
2025-02-07,聯發科,1520.0,4.0,https://news.cnyes.com/news/id/5854172,4.0,3,0
2025-02-07,聯發科,1520.0,-1.0,https://news.cnyes.com/news/id/5853025,-1.0,8,0
