Date,Company,Price,Final Score,Article URL,Sentiment Score,Positive Mentions,Negative Mentions
2025-05-14,台積電,989.0,0.8,https://tw.stock.yahoo.com/news/185%E8%90%AC%E8%82%A1%E6%9D%B1%E5%97%A8%E7%BF%BB%EF%BC%81%E5%8F%B0%E7%A9%8D%E9%9B%BB%E9%85%8D%E6%81%AF%E8%AA%BF%E9%AB%98%E5%88%B05%E5%85%83-916%E9%99%A4%E6%81%AF-093342722.html,0.8,0,0
2025-05-14,台積電,989.0,4.0,https://tw.stock.yahoo.com/news/%E3%80%90yahoo%E6%97%A9%E7%9B%A4%E3%80%91%E5%8F%B0%E8%82%A1%E9%A9%9A%E9%A9%9A%E6%BC%B2%E9%80%BE300%E9%BB%9E-%E5%88%86%E6%9E%90%E5%B8%AB%E5%90%B3%E5%B2%B3%E5%B1%95%E5%96%8A%E6%8C%91%E6%AC%8A%E5%80%BC%E8%82%A1%E5%8B%87%E6%95%A2%E9%80%B2%E5%A0%B4-015455748.html,4.0,0,0
2025-05-14,台積電,989.0,5.33,https://tw.news.yahoo.com/%E7%9B%A4%E4%B8%AD%E8%A7%A3%E7%9B%A4-%E5%B7%9D%E6%99%AE%E9%AC%86%E7%B6%81%E6%99%B6%E7%89%87%E5%87%BA%E5%8F%A3-%E5%8F%B0%E8%82%A1%E9%A3%86300%E9%BB%9E-%E8%81%9A%E7%84%A6%E9%80%99%E4%BA%9B%E6%97%8F%E7%BE%A4-021600859.html?bcmt=1,5.33,1,1
2025-05-14,台積電,989.0,3.0,https://tw.news.yahoo.com/%E5%88%A9%E5%A4%9A-%E5%8F%B0%E8%82%A1%E9%96%8B%E7%9B%A4%E6%BC%B2300%E9%BB%9E-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%86%8D%E6%88%B0%E5%8D%83%E5%85%83-015047766.html?bcmt=1,3.0,0,0
2025-05-14,台積電,989.0,11.5,https://tw.stock.yahoo.com/news/%E7%BE%8E%E4%B8%AD%E7%A0%B4%E5%86%B0-%E5%B7%9D%E6%99%AE-%E9%BB%83%E4%BB%81%E5%8B%B3-%E4%B8%AD%E6%9D%B1%E8%B2%B7%E7%88%86ai%E7%9A%844%E5%A4%A7%E5%85%B1%E4%BC%B4%E6%95%88%E6%87%89-020838662.html,11.5,0,0
2025-05-14,台積電,989.0,2.0,https://tw.stock.yahoo.com/news/%E7%BE%8E%E4%B8%AD%E9%9B%96-%E9%99%8D%E7%A8%8590%E5%A4%A9-%E6%81%90%E4%BB%8D%E6%8E%A8%E5%8D%87%E7%89%A9%E5%83%B9-%E9%97%9C%E7%A8%85%E4%B8%8D%E7%A2%BA%E5%AE%9A%E6%80%A7-113503232.html,2.0,4,1
2025-05-14,台積電,989.0,11.5,https://tw.stock.yahoo.com/news/%E7%BE%8E%E4%B8%AD%E7%A0%B4%E5%86%B0-%E5%B7%9D%E6%99%AE-%E9%BB%83%E4%BB%81%E5%8B%B3-%E4%B8%AD%E6%9D%B1%E8%B2%B7%E7%88%86ai%E7%9A%844%E5%A4%A7%E5%85%B1%E4%BC%B4%E6%95%88%E6%87%89-020838662.html?bcmt=1,11.5,0,0
2025-05-14,台積電,989.0,0.0,https://tw.news.yahoo.com/%E7%9B%A4%E4%B8%AD-%E5%A5%BD%E6%84%8F%E5%A4%96-42%E6%AA%94%E8%BC%9D%E9%81%94%E6%A6%82%E5%BF%B5%E8%82%A1%E8%A1%9D%E8%A1%9D%E8%A1%9D-%E9%80%996%E6%AA%94%E5%8D%BB%E9%9D%A2%E8%89%B2%E9%90%B5%E9%9D%92-022500377.html,0.0,3,8
2025-05-14,台積電,989.0,9.0,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E6%8C%81%E7%BA%8C%E5%8B%81%E6%8F%9A-%E5%B1%85%E5%AE%B6%E7%94%9F%E6%B4%BB%E6%97%8F%E7%BE%A4%E5%BC%B7%E5%8B%A2%E5%87%BA%E6%93%8A-%E9%9B%BB%E8%85%A6%E9%80%B1%E9%82%8A%E8%82%A1%E6%93%813%E6%AA%94%E4%BA%AE%E7%87%88-021800789.html?bcmt=1,9.0,0,0
2025-05-14,台積電,989.0,8.0,https://tw.stock.yahoo.com/news/%E5%8F%B0%E5%8C%97%E8%82%A1%E5%B8%82-%E9%A3%9B%E8%B6%8A%E5%AD%A3%E7%B7%9A-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E9%A0%98%E5%8F%B0%E8%82%A1%E5%86%8D%E5%89%B5%E9%AB%98-012501616.html,8.0,0,0
2025-05-14,台積電,989.0,0.0,https://tw.stock.yahoo.com/news/%E7%9B%A4%E5%89%8D-%E6%B2%92%E6%9C%89%E5%8F%B0%E7%A9%8D%E9%9B%BB-%E9%BB%83%E4%BB%81%E5%8B%B3%E7%9A%84ai-next-6%E6%AA%94%E5%8F%B0%E8%82%A1%E5%9C%A8%E7%99%BC%E5%85%89-210500986.html,0.0,1,0
2025-05-14,台積電,989.0,2.75,https://tw.news.yahoo.com/%E8%BC%9D%E9%81%94%E9%A0%98%E8%BB%8D%E7%BE%8E%E8%82%A1%E6%94%B6%E5%BE%A9%E5%A4%B1%E5%9C%9F-%E5%8F%B0%E8%82%A114%E6%97%A5%E6%97%A9%E7%9B%A4%E5%86%8D%E6%BC%B2300%E9%BB%9E-020436808.html?bcmt=1,2.75,0,1
2025-05-14,台積電,989.0,2.75,https://tw.news.yahoo.com/%E8%BC%9D%E9%81%94%E9%A0%98%E8%BB%8D%E7%BE%8E%E8%82%A1%E6%94%B6%E5%BE%A9%E5%A4%B1%E5%9C%9F-%E5%8F%B0%E8%82%A114%E6%97%A5%E6%97%A9%E7%9B%A4%E5%86%8D%E6%BC%B2300%E9%BB%9E-020436808.html,2.75,0,1
2025-05-14,台積電,989.0,4.0,https://tw.stock.yahoo.com/news/%E3%80%90yahoo%E6%97%A9%E7%9B%A4%E3%80%91%E5%8F%B0%E8%82%A1%E9%A9%9A%E9%A9%9A%E6%BC%B2%E9%80%BE300%E9%BB%9E-%E5%88%86%E6%9E%90%E5%B8%AB%E5%90%B3%E5%B2%B3%E5%B1%95%E5%96%8A%E6%8C%91%E6%AC%8A%E5%80%BC%E8%82%A1%E5%8B%87%E6%95%A2%E9%80%B2%E5%A0%B4-015455748.html?bcmt=1,4.0,0,0
2025-05-14,台積電,989.0,6.0,https://tw.news.yahoo.com/%E7%BE%8E%E4%B8%AD%E9%97%9C%E7%A8%85%E7%B7%8A%E5%BC%B5%E5%92%8C%E7%B7%A9-%E8%BC%9D%E9%81%94%E8%BF%8Eai%E6%99%B6%E7%89%87%E5%A4%A7%E5%96%AE-%E4%BA%9E%E8%82%A1%E5%BB%B6%E7%BA%8C%E4%B8%8A%E6%BC%B2%E6%B0%A3%E5%8B%A2-014944067.html,6.0,1,4
